company_name,board_approval_date,address,board_amount,actual_benefit
"Plains Gas Solutions, LLC",2016-06-24T00:00:00Z,"308 Torch Land, Patterson, LA",1392976,201856.75
"Ventura Foods, LLC",2016-06-24T00:00:00Z,"715 N. Railroad Ave., Opelousas, LA",987754,88305.21
Graphic Packaging International Inc.,2016-06-24T00:00:00Z,"1000 Jonesboro Rd, West Monroe, LA",3902898,554601.81
Graphic Packaging International Inc.,2016-06-24T00:00:00Z,"1000 Jonesboro Rd, West Monroe, LA",4190539,496904.66
Graphic Packaging International Inc.,2016-06-24T00:00:00Z,"1000 Jonesboro Rd, West Monroe, LA",3816149,542274.77
Graphic Packaging International Inc.,2016-06-24T00:00:00Z,"1000 Jonesboro Rd, West Monroe, LA",2553869,362904.78
Graphic Packaging International Inc.,2016-06-24T00:00:00Z,"1000 Jonesboro Rd, West Monroe, LA",1598487,227145
Graphic Packaging International Inc.,2016-06-24T00:00:00Z,"1000 Jonesboro Rd, West Monroe, LA",3310335,470398.6
Graphic Packaging International Inc.,2016-06-24T00:00:00Z,"1000 Jonesboro Rd, West Monroe, LA",1168078,165983.88
Graphic Packaging International Inc.,2016-06-24T00:00:00Z,"204 Exchange, West Monroe, LA",190595,27083.55
"Motiva Enterprises, LLC",2016-06-24T00:00:00Z,"15536 River Road, Norco, LA",3234971,557110.4
"Motiva Enterprises, LLC",2016-06-24T00:00:00Z,"15536 River Road, Norco, LA",2082023,352590
Blueline Manufacturing Inc.,2016-06-24T00:00:00Z,"112 W Amedee Dr, Scott, LA",280150,35943.25
Methanex USA LLC,2016-06-24T00:00:00Z,"4171 Highway 73, Geismar, LA",147500,24101.5
Afco Industries Inc.,2016-06-24T00:00:00Z,"3400 Roy Avenue, Alexandria, LA",421365,73528.19
Inferno Manufacturing,2016-06-24T00:00:00Z,"115 Ricou St., Shreveport, LA",148412,30587.92
"Laitram Machine Shop, LLC",2016-06-24T00:00:00Z,"220 Laitram Lane, Harahan, LA",258994,49225.73
"Module X Solutions, LLC",2016-06-24T00:00:00Z,"601 Benton Kelly Street, Shreveport, LA",730728,150603.25
"M. A. Patout & Son, LTD",2016-06-24T00:00:00Z,"3512 J. Patout Burns Rd, Jeanerette, LA",4011270,420782.22
"NRG Sterlington Power, LLC",2016-06-24T00:00:00Z,"248 Solvent Avenue, Sterlington, LA",316352,47362.78
"Bayou Cove Peaking Power, LLC",2016-06-24T00:00:00Z,"118 Bergeaux Rd., Jennings, LA",3545880,387210.21
International Paper Company,2016-06-24T00:00:00Z,"4537 Highway 480, Campti, LA",4996784,677064.23
International Paper Company,2016-06-24T00:00:00Z,"4537 Highway 480, Campti, LA",4991781,676386.33
International Paper Company,2016-06-24T00:00:00Z,"4537 Highway 480, Campti, LA",4986745,675703.81
International Paper Company,2016-06-24T00:00:00Z,"4537 Highway 480, Campti, LA",3673968,497822.66
"ABB, Inc.",2016-06-24T00:00:00Z,"17100 Manchac Park Lane, Baton Rouge, LA",145026,20807.97
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",4575726,782449.15
"Bancroft Bag, Inc.",2016-06-24T00:00:00Z,"425 Bancroft Blvd., West Monroe, LA",917510,130378.17
CB&I Walker La L.L.C.,2016-06-24T00:00:00Z,"30103 Sunland Drive, Walker, LA",844274,155751.76
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",4273056,730692.58
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",3198213,546894.42
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",3159254,540232.43
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",2780782,475513.72
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",3221108,550809.47
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",2479957,424072.65
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",3649376,624043.3
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",2801567,479067.96
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",1537431,262900.7
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",2561293,437981.1
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",2889062,494029.77
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",3653691,624781.16
"Boise Packaging & Newsprint, LLC",2016-06-24T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",3644695,623242.85
"C.D.R.S. Properties, LLC.",2016-06-24T00:00:00Z,"119 Exploration Road, Broussard, LA",188502,24184.81
"Shaw Alloy Piping Products, LLC",2016-06-24T00:00:00Z,"740 North Market Street, Shreveport, LA",201031,41432.49
"Shield Pack, LLC",2016-06-24T00:00:00Z,"411 Downing Pines Road, West Monroe, LA",4998798,710329.2
"Mosaic Fertilizer, LLC",2016-06-24T00:00:00Z,"9959 Highway 18, St. James, LA",4692858,753203.87
Deltech Corporation,2016-06-24T00:00:00Z,"11911 Scenic Hwy, Baton Rouge, LA",1727512,293331.54
Mondi Bags USA LLC,2016-06-24T00:00:00Z,"3757 Second Street, Arcadia, LA",620477,98469.7
"Century Marketing Solutions, LLC",2016-06-24T00:00:00Z,"3000 Cameron St., Monroe, LA",3739816,531427.85
K/D/S Promix LLC,2016-06-24T00:00:00Z,"662 Hwy 90, Belle Rose, LA",4915526,741261.32
"Baton Rouge Fractionators, LLC",2016-06-24T00:00:00Z,"2220 N. River Road, Port Allen, LA",150926,19137.42
Enterprise Gas Processing LLC,2016-06-24T00:00:00Z,"Hwy 371 @ Trunkline Rd, Garden City, LA",429910,63669.67
Enterprise Gas Processing LLC,2016-06-24T00:00:00Z,"2300 Bayou Road, St. Bernard, LA",214554,45292.35
Enterprise Gas Processing LLC,2016-06-24T00:00:00Z,"Hwy 61, Norco, LA",616246,104453.7
Cabot Corporation,2016-06-24T00:00:00Z,"272 Cabot Plant Lane, Centerville, LA",4896527,725175.65
Catalyst Old River Hydroelectric LP,2016-06-24T00:00:00Z,"La Hwy 15 and Mississippi Rive, Vidalia, LA",2237732,354456.75
Conrad Shipyard LLC,2016-06-24T00:00:00Z,"290 Duhon Bypass Road, Amelia, LA",4585202,679068.42
Conrad Shipyard LLC,2016-06-24T00:00:00Z,"290 Duhon Bypass Road, Amelia, LA",4860638,719860.49
"Conrad Shipyard, LLC",2016-06-24T00:00:00Z,"1501 Front Street, Morgan City, LA",397270,58835.69
"Conrad Aluminum, LLC",2016-06-24T00:00:00Z,"9752 Highway 182 East, Amelia, LA",231738,34320.4
INEOS Americas LLC,2016-06-24T00:00:00Z,"21255A LA Hwy South, Plaquemine, LA",322997,50387.53
"Innophos, Inc.",2016-06-24T00:00:00Z,"10810 Highway 75, Geismar, LA",704371,115094.22
"Schoeller-Bleckmann Energy Services, LLC",2016-06-24T00:00:00Z,"712 St. Etienne Rd., Broussard, LA",1426033,182960.03
"Genesis BR, LLC",2016-06-24T00:00:00Z,"1001 Blount Rd., Baton Rouge, LA",1033097,175419.87
"Genesis BR, LLC",2016-06-24T00:00:00Z,"1001 Blount Rd., Baton Rouge, LA",3055187,523963.75
"Genesis BR, LLC",2016-06-24T00:00:00Z,"1001 Blount Rd., Baton Rouge, LA",2802859,475925.46
"Genesis BR, LLC",2016-06-24T00:00:00Z,"1001 Blount Rd., Baton Rouge, LA",457600,77700.48
"Genesis Crude Oil, L.P.",2016-06-24T00:00:00Z,"716 Port Hudson Cemetary Rd., Zachary, LA",2701981,458796.37
"Genesis Crude Oil, L.P.",2016-06-24T00:00:00Z,"716 Port Hudson Cemetary Rd., Zachary, LA",1198605,203523.13
Shell Chemical Company LP,2016-06-24T00:00:00Z,"7594 Hwy 75, Geismar, LA",4402986,720089.91
"Century Marketing Solution, LLC",2016-06-24T00:00:00Z,"2487 Texas Avenue, Shreveport, LA",114113,23518.69
"UTLX Manufacturing, LLC",2016-06-24T00:00:00Z,"6325 Hwy 1 North, Alexandria, LA",1507762,263104.47
"Cameron LNG, LLC",2016-06-24T00:00:00Z,"301 North Main St., Hackberry, LA",225972,54978.99
"Great Southern Galvanizing, Inc. dba Great States Galvanizing",2016-06-24T00:00:00Z,"19550 Salvant Rd, Zachary, LA",78027,13248.98
Banc of America Leasing,2016-06-24T00:00:00Z,"377 Hwy 522, Mansfield, LA",4529572,763685.84
Banc of America Leasing,2016-06-24T00:00:00Z,"377 Hwy 522, Mansfield, LA",3197553,539107.44
Banc of America Leasing,2016-06-24T00:00:00Z,"377 Hwy 522, Mansfield, LA",3528041,402981.82
Banc of America Leasing,2016-06-24T00:00:00Z,"377 Hwy 522, Mansfield, LA",1137875,160099.01
Cleco Power LLC,2016-06-24T00:00:00Z,"963 Powerplant Road, Mansfield, LA",3997347,673952.7
Cleco Power LLC,2016-06-24T00:00:00Z,"237 Newman St, Baldwin, LA",2728797,416658.47
Cleco Power LLC,2016-06-24T00:00:00Z,"963 Powerplant Road, Mansfield, LA",3272729,551782.11
Cleco Power LLC,2016-06-24T00:00:00Z,"2180 St Landry Hwy, St Landry, LA",3182107,349395.35
Cleco Power LLC,2016-06-24T00:00:00Z,"30385 Crowly-Eunice Hwy., Eunice, LA",4453745,486348.95
Cleco Power LLC,2016-06-24T00:00:00Z,"275 Rodemacher Road, Lena, LA",1823967,318282.24
Cleco Power LLC,2016-06-24T00:00:00Z,"275 Rodemacher Road, Lena, LA",3224930,562750.29
Cleco Power LLC,2016-06-24T00:00:00Z,"275 Rodemacher Road, Lena, LA",4457617,777854.17
Cleco Power LLC,2016-06-24T00:00:00Z,"275 Rodemacher Road, Lena, LA",3603110,628742.7
Cleco Power LLC,2016-06-24T00:00:00Z,"963 Powerplant Road, Mansfield, LA",4116988,694124.35
Evonik Corporation,2016-06-24T00:00:00Z,"3606 Hwy 44, Garyville, LA",2592777,457884.42
Cleco Power LLC,2016-06-24T00:00:00Z,"237 Newman St, Baldwin, LA",2416509,357884.83
International Paper Company,2016-06-24T00:00:00Z,"204 South Park Road, Lafayette, LA",328579,42156.69
"Jogler, LLC",2016-06-24T00:00:00Z,"6646 Complex Dr., Baton Rouge, LA",38236,6492.47
Chemtrade Refinery Services Inc.,2016-06-24T00:00:00Z,"10889 Highway 1, Shreveport, LA",100336,20679.25
"Mallard Machine Service, LLC",2016-06-24T00:00:00Z,"1215 Bayou LaCarpe Road, Houma, LA",6862,995.68
TDC LLC,2016-06-24T00:00:00Z,"200 Trousdale Rd., Westlake, LA",2261102,375795.15
"Graham Packaging LC, LP",2016-06-24T00:00:00Z,"311 Pride Drive, Hammond, LA",4104280,525347.84
"Graham Packaging LC, LP",2016-06-24T00:00:00Z,"311 Pride Drive, Hammond, LA",4778580,611658.24
"Frymaster, L.L.C.",2016-06-24T00:00:00Z,"8700 Line Avenue, Shreveport, LA",141376,27847.41
"International Mezzo Technologies, Inc.",2016-06-24T00:00:00Z,"10246 Mammoth Avenue, Baton Rouge, LA",1985177,337083.05
"Gordon Sales, Inc.",2016-06-24T00:00:00Z,"5023 Hazel Jones Rd, Bossier City, LA",1035646,166117.62
Martco L.L.C,2016-06-24T00:00:00Z,"192 Pawnee Road, Oakdale, LA",3576676,824781.49
"Laitram Machinery, Inc.",2016-06-24T00:00:00Z,"220 Laitram Lane, Harahan, LA",457953,72667.68
Foster Poultry Farms,2016-06-24T00:00:00Z,"6648 Hwy 15, Farmerville, LA",2971342,378847.38
Martco L.L.C.,2016-06-24T00:00:00Z,"1695 Hwy 490, Chopin, LA",4600129,623317.48
"Alma Plantation, LLC",2016-06-24T00:00:00Z,"4612 Alma Road, Lakeland, LA",3100414,253613.87
Cornerstone Chemical Company,2016-06-24T00:00:00Z,"10800 River Road, Waggaman, LA",4646801,716536.71
Cornerstone Chemical Company,2016-06-24T00:00:00Z,"10800 River Road, Waggaman, LA",3795304,612996.5
Cornerstone Chemical Company,2016-06-24T00:00:00Z,"10800 River Road, Waggaman, LA",1553275,239515.01
Georgia-Pacific Wood Products South LLC,2016-06-24T00:00:00Z,"3442 Highway 12 E, DeQuincy, LA",2977232,509106.67
Georgia-Pacific Corrugated LLC,2016-06-24T00:00:00Z,"400 Central Street, West Monroe, LA",227982,32396.24
BASF Corporation,2016-06-24T00:00:00Z,"8404 River Road, Geismar, LA",4858281,793843.12
BASF Corporation,2016-06-24T00:00:00Z,"8404 River Road, Geismar, LA",4952451,809230.49
BASF Corporation,2016-06-24T00:00:00Z,"8404 River Road, Geismar, LA",3357713,548650.3
BASF Corporation,2016-06-24T00:00:00Z,"8404 River Road, Geismar, LA",3840793,627585.58
BASF Corporation,2016-06-24T00:00:00Z,"8404 River Road, Geismar, LA",3298976,539052.68
BASF Corporation,2016-06-24T00:00:00Z,"111 West Irene Rd, Zachary, LA",2753239,467499.98
PCS Nitrogen Fertilizer LP,2016-06-24T00:00:00Z,"LA Hwy 30 Hwy 3115, Geismar, LA",4052079,632124.32
"Calumet Lubricants Co., L.P.",2016-06-24T00:00:00Z,"1756 Old Hwy 7, Cotton Valley, LA",1455804,208325.55
Louisiana Generating LLC,2016-06-24T00:00:00Z,"Highway 981, New Roads, LA",4381975,296369.99
Louisiana Generating LLC,2016-06-24T00:00:00Z,"Highway 981, New Roads, LA",3732663,305315.72
Louisiana Generating LLC,2016-06-24T00:00:00Z,"Highway 981, New Roads, LA",1829268,150750.2
Louisiana Generating LLC,2016-06-24T00:00:00Z,"Highway 981, New Roads, LA",4121504,297431.51
"Aviation Exteriors Louisiana, Inc.",2016-06-24T00:00:00Z,"1218 Hangar Drive, New Iberia, LA",971780,101939.72
"Gravois Aluminum Boats, LLC dba Metal Shark Boats",2016-06-24T00:00:00Z,"6816 E. Admiral Doyle Dr., Jeanerette, LA",441569,48942.98
Blue Cube Operations LLC,2016-06-24T00:00:00Z,"Highway 966, Napoleonville, LA",850353,128233.23
Louisiana Spirits LLC,2016-06-24T00:00:00Z,"20909 South Frontage Road, Lacassine, LA",485154,79051.57
"Calumet Lubricants Co., LP",2016-06-24T00:00:00Z,"10234 Hwy 157, Princeton, LA",3196247,512678.02
"Franklin Press, Inc.",2016-06-24T00:00:00Z,"1391 Highland Road, Baton Rouge, LA",928409,157644.02
"Advance Products & Systems, Inc.",2016-06-24T00:00:00Z,"108 Asset Ave, Scott, LA",65137,8357.08
"Intralox, LLC",2016-06-24T00:00:00Z,"20157 Intralox Drive, Hammond, LA",425347,148765.7
"Calumet Shreveport Lubricants & Waxes, LLC",2016-06-24T00:00:00Z,"3333 Midway Street, Shreveport, LA",2919308,601669.38
"William C. New Interests, LLC",2016-06-24T00:00:00Z,"6032 Railroad Avenue, Morgan City, LA",310342,45976.46
"Calumet Shreveport Lubricants & Waxes, LLC",2016-06-24T00:00:00Z,"3333 Midway Street, Shreveport, LA",759553,156544.08
BASF Corporation,2016-06-24T00:00:00Z,"109 Highway 131, Vidalia, LA",545860,86464.22
"Calumet Shreveport Lubricants & Waxes, LLC",2016-06-24T00:00:00Z,"3333 Midway Street, Shreveport, LA",2226564,458894.84
LTS LLC,2016-06-24T00:00:00Z,"1116 Engineers Road, Belle Chase, LA",434152,426.82
"New Industries, LLC",2016-06-24T00:00:00Z,"6032 Railroad Avenue, Morgan City, LA",1899974,281386.15
Columbian Chemicals Company,2016-06-24T00:00:00Z,"370 Columbian Chemicals Lane, Centerville, LA",1103021,163357.41
"CF Industries, Inc.",2016-06-24T00:00:00Z,"39018 Hwy. 3089, Donaldsonville, LA",4269960,697711.46
"CF Industries, Inc.",2016-06-24T00:00:00Z,"39018 Hwy. 3089, Donaldsonville, LA",4937816,806839.3
"CF Industries, Inc.",2016-06-24T00:00:00Z,"39018 Hwy. 3089, Donaldsonville, LA",4644823,758963.91
"CF Industries, Inc.",2016-06-24T00:00:00Z,"39018 Hwy. 3089, Donaldsonville, LA",4970732,812217.77
"CF Industries, Inc.",2016-06-24T00:00:00Z,"39018 Hwy. 3089, Donaldsonville, LA",2431635,397329.32
"CF Industries, Inc.",2016-06-24T00:00:00Z,"39018 Hwy. 3089, Donaldsonville, LA",4105973,670915.99
"CF Industries, Inc.",2016-06-24T00:00:00Z,"39018 Hwy. 3089, Donaldsonville, LA",4171422,681610.35
"Motiva Enterprises, LLC",2016-06-24T00:00:00Z,"15536 River Road, Norco, LA",4456072,847500
"Motiva Enterprises, LLC",2016-06-24T00:00:00Z,"15536 River Road, Norco, LA",3343767,566768.51
"Huntsman International, LLC",2016-06-24T00:00:00Z,"9156 Highway 75, Geismar, LA",2092829,342093.75
"Huntsman International, LLC",2016-06-24T00:00:00Z,"9156 Highway 75, Geismar, LA",4921442,804163.62
"Catalyst Recovery of Louisiana, LLC",2016-06-24T00:00:00Z,"100 American Blvd, Lafayette, LA",1969083,252633.35
"Rain CII Carbon, LLC",2016-06-24T00:00:00Z,"801 Prospect Avenue, Norco, LA",308592,53597.09
"Rain CII Carbon, LLC",2016-06-24T00:00:00Z,"1920 PakTank Road, Sulphur, LA",1594567,265017.04
"Rain CII Carbon, LLC",2016-06-24T00:00:00Z,"1140 Jefferson Highway, Gramercy, LA",260537,41816.19
"Gulf Craft, LLC",2016-06-24T00:00:00Z,"320 Boro Lane, Franklin, LA",82357,12197.07
"Southern Ionics, Inc.",2016-06-24T00:00:00Z,"1697 Davidson Road, Carlyss, LA",192407,31978.04
"ALFASIGMA USA, Inc.",2016-06-24T00:00:00Z,"2008 Claiborne Ave., Shreveport, LA",149121,30733.84
Honeywell International,2016-06-24T00:00:00Z,"2966 Lupine, Baton Rouge, LA",4929964,837107.72
Honeywell International,2016-06-24T00:00:00Z,"2966 Lupine, Baton Rouge, LA",4949699,840459.06
Honeywell International,2016-06-24T00:00:00Z,"5525 Hwy 3115, Geismar, LA",4763215,778309.17
Honeywell International,2016-06-24T00:00:00Z,"5525 Hwy 3115, Geismar, LA",4975431,812985.43
Honeywell International,2016-06-24T00:00:00Z,"5525 Hwy 3115, Geismar, LA",3500201,571932.84
"Louisiana Pigment Company, LP",2016-06-24T00:00:00Z,"3300 Bayou D'Inde Road, Westlake, LA",4630705,769623.17
"Taylor Oilfield Mfg, Inc.",2016-06-24T00:00:00Z,"225 Burgess Dr., Broussard, LA",566623,72697.73
Bollinger Larose LLC,2016-06-24T00:00:00Z,"1515 Hwy 24, Larose, LA",65818,12334.48
Bollinger Shipyards Lockport LLC,2016-06-24T00:00:00Z,"8365 Hwy. 308 South, Lockport, LA",1264694,237003.66
"Oxbow Calcining, LLC",2016-06-24T00:00:00Z,"2200 Brooklawn Drive, Baton Rouge, LA",5e6,849e3
Cabot Corporation,2016-06-24T00:00:00Z,"2066 Cabot Road, Ville Platte, LA",2372707,260523.23
International Paper Company,2016-06-24T00:00:00Z,"Hwy 509 NE, Mansfield, LA",4988841,841118.76
International Paper Company,2016-06-24T00:00:00Z,"Hwy 509 NE, Mansfield, LA",4863311,819954.07
International Paper Company,2016-06-24T00:00:00Z,"Hwy 509 NE, Mansfield, LA",4883663,823385.75
International Paper Company,2016-06-24T00:00:00Z,"Hwy 509 NE, Mansfield, LA",2945366,496588.88
"UPS Midstream Services, Inc.",2016-06-24T00:00:00Z,"22243 Highway 8 W, Trout, LA",1572216,379532.94
"Community Coffee Company, LLC",2016-06-24T00:00:00Z,"1833 LA Higway 1 South, Port Allen, LA",582635,73878.12
"Metalplate Galvanizing, LP",2016-06-24T00:00:00Z,"10455 Farm Supply Road, Roanoke, LA",3111233,572588.12
Textron Marine & Land Systems,2016-06-24T00:00:00Z,"252 Stone Road, Slidell, LA",1793198,405980.03
"LAD Salvage, L.L.C.",2016-06-24T00:00:00Z,"1046 River Road, Berwick, LA",266387,39451.91
"Southern Recycling, LLC",2016-06-24T00:00:00Z,"9282 Hwy 182 East, Amelia, LA",88026,13036.65
"Southern Recycling, LLC",2016-06-24T00:00:00Z,"6847 Scenic Highway, Baton Rouge, LA",129530,21994.19
"Southern Recycling, LLC",2016-06-24T00:00:00Z,"50 LaBauve Rd, Westwego, LA",110709,17071.33
"Southern Recycling, L.L.C.",2016-06-24T00:00:00Z,"7001 Scenic Hwy., Baton Rouge, LA",1298055,220409.74
"Southern Recycling, LLC",2016-06-24T00:00:00Z,"4802 Cameron St, Scott, LA",47863,6140.82
"Southern Recycling, LLC",2016-06-24T00:00:00Z,"1367 Mahaffey Rd., Port Allen, LA",519033,65813.38
Southern Recycling LLC,2016-06-24T00:00:00Z,"901 North Avenue, Lake Charles, LA",552775,91871.21
"Southern Recycling, LLC",2016-06-24T00:00:00Z,"838 Hwy. 182, Houma, LA",121241,17592.07
"Louisiana Sugar Refining, LLC",2016-06-24T00:00:00Z,"1230 S. 5th Avenue, Gramercy, LA",2982110,478628.66
"Magellan Midstream Partners, LP",2016-06-24T00:00:00Z,"5000 River Road, Marrero, LA",2035939,313941.79
Motiva Enterprises LLC,2016-06-24T00:00:00Z,"Hwy 44 and Hwy 70, Convent, LA",4074275,632133.42
Motiva Enterprises LLC,2016-06-24T00:00:00Z,"Hwy 44 and Hwy 70, Convent, LA",2569408,401665.05
Motiva Enterprises LLC,2016-06-24T00:00:00Z,"Hwy 44 & Hwy 70, Convent, LA",1259383,205783.18
Dow Hydrocarbons and Resources LLC,2016-06-24T00:00:00Z,"Highway 866, Napoleonville, LA",1752733,264312.14
"Temple Inland, Inc",2016-06-24T00:00:00Z,"501 Avenue U, Bogalusa, LA",1201442,204004.85
Temple Inland Inc.,2016-06-24T00:00:00Z,"401 Avenue U, Bogalusa, LA",4646892,789042.26
Temple Inland Inc.,2016-06-24T00:00:00Z,"401 Avenue U, Bogalusa, LA",4649285,789448.59
Temple Inland Inc.,2016-06-24T00:00:00Z,"401 Avenue U, Bogalusa, LA",3951821,671019.21
Temple Inland Inc.,2016-06-24T00:00:00Z,"401 Avenue U, Bogalusa, LA",4706700,799197.66
Temple Inland Inc.,2016-06-24T00:00:00Z,"401 Avenue U, Bogalusa, LA",4908410,833448.02
Temple Inland Inc.,2016-06-24T00:00:00Z,"401 Avenue U, Bogalusa, LA",4814452,817493.95
Temple Inland Inc.,2016-06-24T00:00:00Z,"401 Avenue U, Bogalusa, LA",4991308,847524.1
Temple Inland Inc.,2016-06-24T00:00:00Z,"401 Avenue U, Bogalusa, LA",3386701,575061.83
Southwestern Electric Power Company dba SWEPCO,2016-06-24T00:00:00Z,"510 North Allen, Shreveport, LA",2347503,483820.37
Southwestern Electric Power Company (Lieberman Power Plant),2016-06-24T00:00:00Z,"11730 Hwy 538, Mooringsport, LA",253965,52342.19
Southwestern Electric Power Company (Dolet Hills Power Plant),2016-06-24T00:00:00Z,"Highway 522, Naborton Road, Mansfield, LA",3197877,592802.15
Southwestern Electric Power Company (Dolet Hills Power Plant),2016-06-24T00:00:00Z,"Highway 522, Naborton Road, Mansfield, LA",3293591,555299.44
Southwestern Electric Power Company (Dolet Hills Power Plant),2016-06-24T00:00:00Z,"Highway 522, Naborton Road, Mansfield, LA",2618184,441425.82
Sasol Chemicals (USA) LLC,2016-06-24T00:00:00Z,"2201 Old Spanish Trail, Westlake, LA",3772561,626999.64
Sasol Chemicals (USA) LLC,2016-06-24T00:00:00Z,"2201 Old Spanish Trail, Westlake, LA",3479196,615223.04
Sasol Chemicals (USA) LLC,2016-06-24T00:00:00Z,"2201 Old Spanish Trail, Westlake, LA",4136788,679719.44
Sasol Chemicals (USA) LLC,2016-06-24T00:00:00Z,"2201 Old Spanish Trail, Westlake, LA",2075874,345010.09
Sasol Chemicals (USA) LLC,2016-06-24T00:00:00Z,"2201 Old Spanish Trail, Westlake, LA",3846916,639643.8
