exemption_id,company_name,address,approval_date,amount
5300,"Stolthaven New Orleans, LLC","2444 English Turn Road, Braithwaite, LA",2015-10-27,305641.68
5301,Flowers Baking Company of Lafayette,"720 Simcoe Street, Lafayette, LA",2015-08-25,33892.78
5302,Flowers Baking Company of Baton Rouge,"1504 Florida Blvd, Baton Rouge, LA",2015-08-25,179070.83
5303,Southwestern Electric Power Company dba SWEPCO,"510 North Allen, Shreveport, LA",2015-08-25,651751.93
5304,Southwestern Electric Power Company (Lieberman Power Plant),"11730 Hwy 538, Mooringsport, LA",2015-08-25,25314.49
5305,Southwestern Electric Power Company (Dolet Hills Power Plant),"Highway 522, Naborton Road, Mansfield, LA",2015-08-25,624560.35
5306,Southwestern Electric Power Company (Dolet Hills Power Plant),"Highway 522, Naborton Road, Mansfield, LA",2015-08-25,570754.41
5307,Southwestern Electric Power Company (Dolet Hills Power Plant),"Highway 522, Naborton Road, Mansfield, LA",2015-08-25,510310.92
5308,"Orion Engineered Carbons, LLC","7095 Hwy 83 South, Franklin, LA",2015-10-27,606991.61
5309,"Orion Engineered Carbons, LLC","7095 Hwy 83 South, Franklin, LA",2015-10-27,314290.56
5310,"Blackwater Harvey, LLC","1805 Fourth Street, Harvey, LA",2015-08-25,768009.79
5311,Pioneer Americas LLC,"4205 Highway 75, St Gabriel, LA",2016-06-24,2117858.03
5312,"Imperial-Savannah,LP","1330 Hwy 641, Gramercy, LA",2015-08-25,58064.62
5313,"United Weld Operations, LLC","1350 Choctaw Dr, Baton Rouge, LA",2016-06-24,208846.02
5314,Temple Inland Inc.,"401 Avenue U, Bogalusa, LA",2015-08-25,868813.49
5315,Temple Inland Inc.,"401 Avenue U, Bogalusa, LA",2015-08-25,869473.82
5316,Temple Inland Inc.,"401 Avenue U, Bogalusa, LA",2015-08-25,821676.89
5317,Temple Inland Inc.,"401 Avenue U, Bogalusa, LA",2015-08-25,860526.22
5318,"Temple Inland, Inc","501 Avenue U, Bogalusa, LA",2015-08-25,294021.55
5319,Temple Inland Inc.,"401 Avenue U, Bogalusa, LA",2015-08-25,862350.09
5320,Temple Inland Inc.,"401 Avenue U, Bogalusa, LA",2015-08-25,869430.32
5321,Criterion Catalyst & Technologies L.P.,"1471 Safe Energy Drive, Port Allen, LA",2015-08-25,356685.86
5322,International Paper Company,"3000 South Arkansas Road, Springhill, LA",2015-08-25,539389.31
5323,Temple Inland Inc.,"401 Avenue U, Bogalusa, LA",2015-08-25,752031.48
5324,Temple Inland Inc.,"401 Avenue U, Bogalusa, LA",2015-08-25,866292.06
5325,"Jogler, LLC","6646 Complex Dr., Baton Rouge, LA",2015-12-08,108009.13
5326,"Jogler, LLC","6646 Complex Dr., BATON ROUGE, LA",2015-08-25,43623.25
5327,"Continental Structural Plastics of Louisiana, LLC","26755 US Highway 371, Sarepta, LA",2015-08-25,228659.1
5328,"Continental Structural Plastics of Louisiana, LLC","26755 US Highway 371, Sarepta, LA",2015-08-25,210348.02
5329,"Air Products and Chemicals, Inc.","10759 Convent Way, Convent, LA",2015-08-25,807e3
5330,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2016-12-20,2591549.18
5331,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2016-12-20,1557013.15
5332,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2016-12-20,5787436.3
5333,Westlake Chemical OpCo LP,"900 Hwy 108, Sulphur, LA",2016-12-20,681256.63
5334,Integrico Composites of Louisiana LLC,"108 Inducto Way, Cullen, LA",2016-06-24,1292299.75
5335,Certainteed Corporation,"3300 Pete Manena Road, Sulphur, LA",2015-08-25,19003.99
5336,"Georgia Gulf Lake Charles, LLC","1600 VCM Plant Road, Westlake, LA",2015-06-23,261576.72
5337,FlightSafety International Inc.,"1214 Hawn Avenue, Shreveport, LA",2016-06-24,1604e3
5338,"Axiall, LLC","26100 Highway 405, Plaquemine, LA",2015-08-25,699634.42
5339,"Gulf Coast Rubber and Gasket, LLC","804 PPG Drive Building A, Westlake, LA",2015-10-27,74777.44
5340,S3 Power Sports LLC,"1918 Barton Drive, Shreveport, LA",2015-08-25,58454.99
5341,"Ronpak, Inc","1 Nathan Sedley Road, Shreveport, LA",2015-08-25,208649.47
5342,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2016-12-20,949742.69
5343,"TSE International, Inc","5301 Shreveport Blanchard Highway, Shreveport, LA",2015-10-27,250604.97
5344,"Southern Silk Screen, Inc.","5123 River Road, Harahan, LA",2015-10-27,3958
5345,"Riverland Industries, Inc.","12537 Scenic Hwy., Baton Rouge, LA",2015-10-27,12274.74
5346,"CALM Properties, LLC","240 Capital Blvd, Houma, LA",2015-12-08,81677.97
5347,Louisiana Plastic Industries,"501 Downing Pines Rd, West Monroe, LA",2015-12-08,286050.74
5348,"Southern Foods Group, LP dba Brown's Velvet Dairy","1300 Baronne Street, New Orleans, LA",2015-12-08,562859.06
5349,Caterpillar Financial Services Corporation,"4915 Hwy 125 (German Pellets Louisiana, LLC), Urania, LA",2015-12-08,499891.12
5350,"L.R.T. Properties, LLC","22252 Marshall Rd, Mandeville, LA",2015-12-08,42377.85
5351,"Brookfield District Energy USA, LLC","1661 Gravier Street, New Orleans, LA",2015-12-08,248915.32
5352,"Brookfield District Energy USA, LLC","2104 Gravier St., New Orleans, LA",2015-12-08,3613.38
5353,"Southern Recycling, LLC","4801 Florida Ave, New Orleans, LA",2015-12-08,382008.14
5354,Textron Marine & Land Systems,"19401 Chef Menteur Hwy., New Orleans, LA",2015-12-08,1081585.68
5355,Textron Marine & Land Systems,"19401 Chef Menteur Hwy., New Orleans, LA",2015-12-08,1106813.09
5356,Textron Marine & Land Systems,"19401 Chef Menteur Hwy., New Orleans, LA",2015-12-08,505137.09
5357,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,89522.58
5358,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,89918.1
5359,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,585748.64
5360,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,293581.62
5361,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,355393.55
5362,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,979500
5363,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,358651.76
5364,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,979500
5365,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,338935.41
5366,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,336319.36
5367,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,727991.24
5368,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,317580.74
5369,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,551191.49
5370,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,180626.07
5371,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,979500
5372,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,979500
5373,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,909499.84
5374,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,979500
5375,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,979500
5376,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,149313.61
5377,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,17040.36
5378,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,29427.51
5379,Myriant Corporation,"525 Port Road, Lake Providence, LA",2015-12-08,298940.46
5380,Begnaud Properties LLC,"3201 Paul Segura Pkwy, New Iberia, LA",2016-03-22,355553.08
5381,Marathon Petroleum Company LP,"155 Sugarcane Road, Garyville, LA",2016-10-28,694007.27
5382,Hayes Manufacturing Co Inc,"106 Pelican Drive, Pineville, LA",2016-03-22,621798.04
5383,Temple Inland Inc.,"401 Avenue U, Bogalusa, LA",2016-03-22,818719.06
5384,"Mid South Extrusion, Inc","2015 Jackson Street, Monroe, LA",2016-03-22,100295.17
5385,Morton Salt,"11217 Morton Road, New Iberia, LA",2016-06-24,276564.44
5386,"CAP Technologies, LLC","609 Centerville Road, Denham Springs, LA",2016-06-24,199780.29
5387,Barriere Construction Co. LLC,"407 C.C. Road, Franklin, LA",2016-06-24,54708.2
5388,W. R. Grace & Co.- Conn.  dba Grace Davison,"1800 Davison Road, Sulphur, LA",2016-06-24,777716.11
5389,W. R. Grace & Co.- Conn.  dba Grace Davison,"1800 Davison Road, Sulphur, LA",2016-06-24,817619.4
5390,W. R. Grace & Co.- Conn.  dba Grace Davison,"1800 Davison Road, Sulphur, LA",2016-06-24,673009.28
5391,New NGC Inc.,"#10 Louisiana St., Westwego, LA",2016-06-24,163423.63
5392,"Benoit Premium Threading, LLC","3400 Industrial Park Drive, Houma, LA",2016-06-24,153764.21
5393,Criterion Catalyst & Technologies L.P.,"1471 Safe Energy Drive, Port Allen, LA",2016-06-24,315680.9
5394,BP Lubricants USA Inc,"1981 S Westport Drive, Port Allen, LA",2016-06-24,87202.77
5395,"Bercen, Inc. a division of Cranston Printworks Co.","30140 Eden Church Road, Denham Springs, LA",2016-06-24,514801.13
5396,Louisiana Plastic Converting Corporation,"503 Downing Pines Road, West Monroe, LA",2016-06-24,24647.96
5397,Louisiana Plastic Industries,"501 Downing Pines Rd, West Monroe, LA",2016-06-24,26118.41
5398,"Pod Pack International, LTD.","11800 Industriplex Blvd., Suite 9, Baton Rouge, LA",2016-06-24,128110.7
5399,W.R. Grace & Co.,"16122 River Road, Norco, LA",2016-06-24,91595.6
5400,"Waskey Bridges, Inc.","2651 N. Flannery Rd., Baton Rouge, LA",2016-06-24,202094.94
5401,"ASH Industries, Inc.","1330 West Willow Street, Lafayette, LA",2016-06-24,46312.32
5402,WestRock CP LLC,"Mill Street, Hodge, LA",2016-06-24,420713.7
5403,WestRock CP LLC,"Mill Street, Hodge, LA",2016-06-24,310601.4
5404,WestRock CP LLC,"Mill Street, Hodge, LA",2016-06-24,186927.75
5405,"Precision Cutting Specialties, LLC","332 Carl Loewer Road, Eunice, LA",2016-06-24,32142.97
5406,BASF Corporation,"8404 River Road, Geismar, LA",2016-06-24,722059.04
5407,BASF Corporation,"8404 River Road, Geismar, LA",2016-06-24,808051.4
5408,BASF Corporation,"8404 River Road, Geismar, LA",2016-06-24,705038.65
5409,BASF Corporation,"8404 River Road, Geismar, LA",2016-06-24,749012.85
5410,BASF Corporation,"8404 River Road, Geismar, LA",2016-06-24,817e3
5411,BASF Corporation,"8404 River Road, Geismar, LA",2016-06-24,811941.95
5412,BASF Corporation,"8404 River Road, Geismar, LA",2016-06-24,815258.32
5413,BASF Corporation,"8404 River Road, Geismar, LA",2016-06-24,374986.5
5414,"Coca-Cola Refreshments USA, Inc.","5602 Citrus Blvd., Harahan, LA",2016-06-24,876432.09
5415,"Precision Cutting Specialties, LLC","226 Maryhill Road, Pineville, LA",2016-06-24,56883.16
5416,"Orion Instruments, LLC","2105 Oak Villa Blvd, Baton Rouge, LA",2016-06-24,58913.81
5417,"Calumet Packaging, LLC","10411 HWY 1, Shreveport, LA",2016-06-24,225772.66
5418,Nalco Company,"3628 Hwy 44, Garyville, LA",2016-06-24,560453.17
5419,"Bio-Lab, Inc","910 I-10 West, West Lake, LA",2016-06-24,141402.79
5420,"Dis-Tran Packaged Substations, LLC","4725 Hwy 28 East, Pineville, LA",2016-06-24,80435.43
5421,"Dis-Tran Steel, LLC","529 Cenla Drive, Pineville, LA",2016-06-24,436044.09
5422,"McElroy Metal Mill, Inc","1500 Hamilton Road, Bossier City, LA",2016-06-24,112489.64
5423,"Arkema, Inc.","Highway 18, River Rd, Taft, LA",2016-06-24,66126.19
5424,"Lapeyre Stair, Inc.","5107 Toler Avenue, Harahan, LA",2016-06-24,22810.04
5425,Pellerin Milnor Corporation,"700 Jackson Street, Kenner, LA",2016-06-24,190499.3
5426,"Capitol Manufacturing Co., LLC","1125 Capitol Rd., Crowley, LA",2016-06-24,182804.08
5427,"Capitol Manufacturing Co., LLC","1125 Capitol Rd., Crowley, LA",2016-06-24,408463.47
5428,Agrilectric Power Partners,"3063 Hwy 397 South, Lake Charles, LA",2016-06-24,34849.98
5429,Agrilectric Research Company,"3063 Hwy 397 South, Lake Charles, LA",2016-06-24,3363.06
5430,"Utz Quality Foods, Inc.","307 E Airline Hwy, Gramercy, LA",2016-06-24,45137.09
5431,"Shell Chemical Company, LP","16122 River Road, Norco, LA",2016-06-24,189149.8
5432,"ConAgra Foods Lamb Weston, Inc.","77 Highway 609, Delhi, LA",2016-06-24,226036.32
5433,Coca-Cola Company (dba Coca-Cola North America),"9696 Plank Road, Baton Rouge, LA",2016-06-24,82209.69
5434,Halliburton Energy Services Inc.,"1187 Evangeline Thruway, Broussard, LA",2016-06-24,42309.74
5435,"Baroid Drilling Fluids, A division of Halliburton Energy Services, Inc.","3500 Bayou D'Inde Road, Sulphur, LA",2016-06-24,21801.62
5436,"Halliburton Energy Services, Inc.","182 Norman Doucet Road, Golden Meadow, LA",2016-06-24,103336.11
5437,"Evonik Cyro, LLC","10800 River Road, Westwego, LA",2016-06-24,705325.91
5438,"Wechem, Inc.","5734 Susitna Dr., Harahan, LA",2016-06-24,1719.48
5439,Stupp Corporation,"12555 Ronaldson Road, Baton Rouge, LA",2016-06-24,426183.06
5440,"Turner Industries Group, LLC","1700 South Westport Drive, Port Allen, LA",2016-06-24,11119.85
5441,"Fisher Manufacturing Services, LLC","40057 Macedonia Rd., Hammond, LA",2016-06-24,23190.02
5442,Dr. Reddys Laboratories Louisiana LLC,"8800 Line Avenue, Shreveport, LA",2016-06-24,868373.29
5443,Dr. Reddys Laboratories Louisiana LLC,"8800 Line Avenue, Shreveport, LA",2016-06-24,231313.24
5444,Dr. Reddys Laboratories Louisiana LLC,"8800 Line Avenue, Shreveport, LA",2016-06-24,26694.07
5445,Houston Plating & Coatings,"6325 Cameron St., Scott, LA",2016-06-24,20788.58
5446,IFG Port Holdings LLC,"150 Marine Street, Lake Charles, LA",2016-06-24,777233.14
5447,IFG Port Holdings LLC,"150 Marine Street, Lake Charles, LA",2016-06-24,753269.92
5448,IFG Port Holdings LLC,"150 Marine Street, Lake Charles, LA",2016-06-24,751784.59
5449,IFG Port Holdings LLC,"150 Marine Street, Lake Charles, LA",2016-06-24,775977.33
5450,IFG Port Holdings LLC,"150 Marine Street, Lake Charles, LA",2016-06-24,641133.29
5451,IFG Port Holdings LLC,"150 Marine Street, Lake Charles, LA",2016-06-24,714911.46
5452,IFG Port Holdings LLC,"150 Marine Street, Lake Charles, LA",2016-06-24,475868.99
5453,IFG Port Holdings LLC,"150 Marine Street, Lake Charles, LA",2016-06-24,475868.99
5454,IFG Port Holdings LLC,"150 Marine Street, Lake Charles, LA",2016-06-24,780329.94
5455,IFG Port Holdings LLC,"150 Marine Street, Lake Charles, LA",2016-06-24,778772.15
5456,IFG Port Holdings LLC,"150 Marine Street, Lake Charles, LA",2016-06-24,566858.34
5457,"Energy Logistics Solutions, LLC","1476 Highway 61, Jackson, LA",2016-06-24,103077.43
5458,"Hood Container of Louisiana, LLC","2105 La Highway 964 South, St Francisville, LA",2016-06-24,519335.85
5459,"Noble Plastics, Inc.","318 Burleigh Lane, Grand Coteau, LA",2016-06-24,7284.85
5460,"Southside Machine Works, Inc.","500 Leger Road, Lake Charles, LA",2016-06-24,36268.33
5461,"Louisiana Fish Fry Products, LTD","5267 Plank Road, Baton Rouge, LA",2016-06-24,134437.11
5462,Union Carbide Corporation,"Highway 18, River Rd, Taft, LA",2016-06-24,763672.93
5463,Amerchol Corporation,"13875 Hwy 43, Greensburg, LA",2016-06-24,6576.81
5464,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2016-06-24,188748.14
5465,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2016-06-24,539196.46
5466,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2016-06-24,690406.24
5467,Union Carbide Corporation,"Highway 18, River Rd, Taft, LA",2016-06-24,634816.99
5468,Union Carbide Corporation,"Highway 18, River Rd, Taft, LA",2016-06-24,775806.42
5469,"Plains Gas Solutions, LLC","308 Torch Land, Patterson, LA",2016-06-24,201856.75
5470,"Ventura Foods, LLC","715 N. Railroad Ave., Opelousas, LA",2016-06-24,88305.21
5471,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2016-06-24,554601.81
5472,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2016-06-24,496904.66
5473,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2016-06-24,542274.77
5474,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2016-06-24,362904.78
5475,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2016-06-24,227145
5476,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2016-06-24,470398.6
5477,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2016-06-24,165983.88
5478,Graphic Packaging International Inc.,"204 Exchange, West Monroe, LA",2016-06-24,27083.55
5479,"Motiva Enterprises, LLC","15536 River Road, Norco, LA",2016-06-24,557110.4
5480,"Motiva Enterprises, LLC","15536 River Road, Norco, LA",2016-06-24,352590
5481,Blueline Manufacturing Inc.,"112 W Amedee Dr, Scott, LA",2016-06-24,35943.25
5482,Methanex USA LLC,"4171 Highway 73, Geismar, LA",2016-06-24,24101.5
5483,Afco Industries Inc.,"3400 Roy Avenue, Alexandria, LA",2016-06-24,73528.19
5484,Inferno Manufacturing,"115 Ricou St., Shreveport, LA",2016-06-24,30587.92
5485,"Laitram Machine Shop, LLC","220 Laitram Lane, Harahan, LA",2016-06-24,49225.73
5486,"Module X Solutions, LLC","601 Benton Kelly Street, Shreveport, LA",2016-06-24,150603.25
5487,"M. A. Patout & Son, LTD","3512 J. Patout Burns Rd, Jeanerette, LA",2016-06-24,420782.22
5488,"NRG Sterlington Power, LLC","248 Solvent Avenue, Sterlington, LA",2016-06-24,47362.78
5489,"Bayou Cove Peaking Power, LLC","118 Bergeaux Rd., Jennings, LA",2016-06-24,387210.21
5490,International Paper Company,"4537 Highway 480, Campti, LA",2016-06-24,677064.23
5491,International Paper Company,"4537 Highway 480, Campti, LA",2016-06-24,676386.33
5492,International Paper Company,"4537 Highway 480, Campti, LA",2016-06-24,675703.81
5493,International Paper Company,"4537 Highway 480, Campti, LA",2016-06-24,497822.66
5494,"ABB, Inc.","17100 Manchac Park Lane, Baton Rouge, LA",2016-06-24,20807.97
5495,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,782449.15
5496,"Bancroft Bag, Inc.","425 Bancroft Blvd., West Monroe, LA",2016-06-24,130378.17
5497,CB&I Walker La L.L.C.,"30103 Sunland Drive, Walker, LA",2016-06-24,155751.76
5498,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,730692.58
5499,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,546894.42
5500,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,540232.43
5501,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,475513.72
5502,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,550809.47
5503,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,424072.65
5504,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,624043.3
5505,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,479067.96
5506,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,262900.7
5507,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,437981.1
5508,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,494029.77
5509,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,624781.16
5510,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2016-06-24,623242.85
5511,"C.D.R.S. Properties, LLC.","119 Exploration Road, Broussard, LA",2016-06-24,24184.81
5512,"Shaw Alloy Piping Products, LLC","740 North Market Street, Shreveport, LA",2016-06-24,41432.49
5513,"Shield Pack, LLC","411 Downing Pines Road, West Monroe, LA",2016-06-24,710329.2
5514,"Mosaic Fertilizer, LLC","9959 Highway 18, St. James, LA",2016-06-24,753203.87
5515,Deltech Corporation,"11911 Scenic Hwy, Baton Rouge, LA",2016-06-24,293331.54
5516,Mondi Bags USA LLC,"3757 Second Street, Arcadia, LA",2016-06-24,98469.7
5517,"Century Marketing Solutions, LLC","3000 Cameron St., Monroe, LA",2016-06-24,531427.85
5518,K/D/S Promix LLC,"662 Hwy 90, Belle Rose, LA",2016-06-24,741261.32
5519,"Baton Rouge Fractionators, LLC","2220 N. River Road, Port Allen, LA",2016-06-24,19137.42
5520,Enterprise Gas Processing LLC,"Hwy 371 @ Trunkline Rd, Garden City, LA",2016-06-24,63669.67
5521,Enterprise Gas Processing LLC,"2300 Bayou Road, St. Bernard, LA",2016-06-24,45292.35
5522,Enterprise Gas Processing LLC,"Hwy 61, Norco, LA",2016-06-24,104453.7
5523,Cabot Corporation,"272 Cabot Plant Lane, Centerville, LA",2016-06-24,725175.65
5524,Catalyst Old River Hydroelectric LP,"La Hwy 15 and Mississippi Rive, Vidalia, LA",2016-06-24,354456.75
5525,Conrad Shipyard LLC,"290 Duhon Bypass Road, Amelia, LA",2016-06-24,679068.42
5526,Conrad Shipyard LLC,"290 Duhon Bypass Road, Amelia, LA",2016-06-24,719860.49
5527,"Conrad Shipyard, LLC","1501 Front Street, Morgan City, LA",2016-06-24,58835.69
5528,"Conrad Aluminum, LLC","9752 Highway 182 East, Amelia, LA",2016-06-24,34320.4
5529,INEOS Americas LLC,"21255A LA Hwy South, Plaquemine, LA",2016-06-24,50387.53
5530,"Innophos, Inc.","10810 Highway 75, Geismar, LA",2016-06-24,115094.22
