idx,PN,article_id,Date,CommentDeadline,Applicant,Type,Parish,Analyst,Phone,Email,NoticeURL,PlatsURL,CommentsURL,LIVEMAPURL,Notice,Plats,Comments,LIVEMAP,LDEQAI,LatDMS,LongDMS,Latitude,Longitude,WetlandAcres,ImpactGIS,WetlandNotes,ImpactType,OilGas,Description,Source,TenacreQ,fPlatsURL,fLIVEMAPURL,fCommentsURL,Year,,,,,,,,,,,,,,,,
714,P20141020,,8/2/2014,8/22/2014,Cameron Parish Gravity Drainage District No. 8,CUP,Cameron,AZ,(225)342-6862,Andi.Zachary@LA.GOV,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20141020,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20141020,Notice,Plats,Comments,Livemap,,30   00   20.32 ,-93   01   48.08 ,30.00564444,-93.03002222,14.80,3,,Drainage Projects,No,Removal of overgrown vegetation and excess silt in existing drainage lateral,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20141020,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20141020,2014,,,,,,,,,,,,,,,,
713,P20140859,,8/2/2014,8/22/2014,"OTTO CANDIES, INC.",ENF,St Charles,HE,(225)342-4602,Heather.Evans@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140859,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140859,Notice,Plats,Comments,Livemap,,29   49   20.8,-90   28   2.24,,,0.34,2,,Commercial Developments,No,Unauthorized commercial and infrastructural expansion,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140859,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140859,2014,,,,,,,,,,,,,,,,
712,C20140133,,7/30/2014,8/19/2014,Petrostar Energy,CON,St Bernard,JH,(225)342-7591,Jeff.Harris@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140133,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140133,Notice,,Comments,Livemap,,,,,,,,,Oil and Gas Facilities,Yes,"Seismic survey partially located in Breton National Wildlife Refuge, St. Bernard Parish  ",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140133,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140133,2014,,,,,,,,,,,,,,,,
711,C20140159,,7/30/2014,8/19/2014,Corps of Engineers-New Orleans District,CON,Plaquemines,JH,(225)342-7591,Jeff.Harris@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140159,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140159,Notice,,Comments,Livemap,,,,,,,,,Transportation Projects,No,"Fuel Wharf 128 repairs at Naval Air Station Joint Reserve Base New Orleans, Plaquemines Parish",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140159,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140159,2014,,,,,,,,,,,,,,,,
710,C20140157,,7/30/2014,8/19/2014,Corps of Engineers-New Orleans District,CON,Plaquemines,JH,(225)342-7591,Jeff.Harris@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140157,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140157,Notice,,Comments,Livemap,,,,,,,,,Marinas,No,"Maintenance dredging, Venice Harbor Marina, Plaquemines Parish",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140157,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140157,2014,,,,,,,,,,,,,,,,
709,P20140884,,7/30/2014,8/19/2014,Jon Gonsulin,ENF,Terrebonne,TO,(225)342-3760,Tori.O'Malley@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140884,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140884,Notice,Plats,Comments,Livemap,,29   24   30.90,-90   47   13.53,29.40858333,-90.78709167,0.00,2,,Residential Developments,No,"Unauthorized dredging of 3,400 cu. yds. of dirt in an upland area for construction of a boat slip",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140884,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140884,2014,,,,,,,,,,,,,,,,
708,P20140987,,7/29/2014,8/18/2014,Hilcorp Energy Company,CUP,Terrebonne,AW,(225)342-0566,Amelia.Wolfe@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140987,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140987,Notice,Plats,Comments,Livemap,,29   05   16.50,-90   38   34.80,29.08791667,-90.643,1.66,2,,Oil and Gas Facilities,Yes,"Proposed SL 21239 No. 1 Well and associated flowlines, gas line, and structures.",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140987,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140987,2014,,,,,,,,,,,,,,,,
707,P20140834,,7/29/2014,8/18/2014,Greater New Orleans Expressway Commission,CUP,Jefferson,MH,(225)219-9530,Mark.Hogan@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140834,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140834,Notice,Plats,Comments,Livemap,,30   09   04.14,-90   07   52.98,30.15115,-90.13138333,1.30,2,,Transportation Projects,No,"Proposed demolition of 9-mile Turnaround Spans (S.P. No. H.011271) and associated ramps, bent caps, and 93 concrete piles (54-inch diameter)",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140834,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140834,2014,,,,,,,,,,,,,,,,
706,P20131054,,7/29/2014,8/18/2014,"Pin Oak Holdings, LLC",CUP,St John the Baptist,BB,(225)342-7003,Brandt.Becnel@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20131054,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20131054,Notice,Plats,Comments,Livemap,,30   03   06.10,-90   38   34.30,30.05169444,-90.64286111,1.00,2,,Oil and Gas Facilities,Yes,"Construction of one ship dock for ocean-going vessels including pile supported pipe racks - one (1) approachway approximately 2,000-foot x 40-foot, two (2) ship docks approximately 50   x 75  , and one (1) barge dock approximately 50   x 50  ",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20131054,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20131054,2014,,,,,,,,,,,,,,,,
705,MVN 2014-1193 EBB ,,7/28/2014,8/17/2014,Gregory John Pucheu,404,St Bernard,JB,(504)862-2045,Jennifer.E.Burkett@usace.army.mil,,,,,Public Notice and Drawings,,,,,29   45   37.30,-89   47   17.71,29.76036111,-89.78825278,1.00,2,,Residential Developments,No,To install and maintain a 38-foot x 60-foot boathouse with four slips adjacent to an existing bulkhead adjacent to an existing bulkhead,,,,,,2014,,,,,,,,,,,,,,,,
704,MVN-2014-00529-WPP,,7/28/2014,8/17/2014,City of Carencro,404,Lafayette ,JD,(504)862-2548,Johnny.J.Duplantis@usace.army.mil,,,,,Public Notice and Drawings,,,,,,,30.32611,-92.04889,0.00,2,,Drainage Projects,No,Proposed project is for the cleanout and dredging of the Richard Street Drainage Channel to install concrete wall channels and transitions.,,,,,,2014,,,,,,,,,,,,,,,,
703,MVN 2009-2751 CO ,,7/28/2014,8/17/2014,Willow Bend Ventures,404,St John the Baptist,JC,(504)862-2675,Jamie.M.Crowe@usace.army.mil,,,,,Public Notice and Drawings,,,,,,,,,4.10,2,,Drainage Projects,No,Modification/time extension of their existing permit to continue sand dredging in the Mississippi River.,,,,,,2014,,,,,,,,,,,,,,,,
702,P20140662,,7/28/2014,8/17/2014,Bayou Lafourche Fresh Water District,CUP,Assumption,CW,(225)342-1793,Cornelius.Williams@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140662,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140662,Notice,Plats,Comments,Livemap,,30   03   43.61,-91   01   49.32,30.06211389,-91.03036667,353.00,4,,Drainage Projects,No,Proposed dredging of Bayou Lafourche for the purpose of initiating the Mississippi River Re-Introduction Phase 2 Project,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140662,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140662,2014,,,,,,,,,,,,,,,,
701,P20140445,,7/28/2014,8/17/2014,Terrebonne Port Commission,CUP,Terrebonne,CW,(225)342-1793,Cornelius.Williams@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140445,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140445,Notice,Plats,Comments,Livemap,,29   33   24.00,-90   41   27.20,29.55666667,-90.69088889,126.00,4,,Ports,No,"Proposed excavation of a 300   x 4,815   slip (Logan  s Slip-Phase I) for the Port of Terrebonne",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140445,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140445,2014,,,,,,,,,,,,,,,,
700,P20140877,,7/25/2014,8/14/2014,"Port Cameron, LLC",CUP,Cameron,BB,(225)342-7003,Brandt.Becnel@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140877,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140877,Notice,Plats,Comments,Livemap,,29   48   37.83,-93   20   20.6,29.81050833,-93.33905556,825.00,4,,Ports,Yes,"The Port Cameron, LLC proposed development focuses on providing a secondary/western oil and gas service port along the Louisiana coast.",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140877,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140877,2014,,,,,,,,,,,,,,,,
699,P20140924,,7/25/2014,8/14/2014,"Gulf South Pipeline Company, LP",CUP,St Charles,CW,(225)342-1793,Cornelius.Williams@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140924,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140924,Notice,Plats,Comments,Livemap,,29   55   1.51,-90   18   41.68,29.91708611,-90.31157778,1.40,5,,Pipelines,Yes,Proposed anomaly repairs on an existing 16-inch pipeline at 3 locations (Digs 1-3) in St.Charles Parish,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140924,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140924,2014,,,,,,,,,,,,,,,,
698,P20140854,,7/24/2014,8/13/2014,Assumption Parish Office of Homeland Security and Emergency Preparedness,CUP,Assumption,VA,(225)342-3781,Vickie.Amedee@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140854,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140854,Notice,Plats,Comments,Livemap,,29   54   00.802,-90   59   22.33,29.90022278,-90.98953611,98.00,4,,Drainage Projects,No,"Proposed clearing, de-snagging and reshaping of approx. 20,600   of the upstream portion of Canceinne Canal to improve drainage conditions.",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140854,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140854,2014,,,,,,,,,,,,,,,,
697,P20140911,,7/24/2014,8/13/2014,Levee Materials. LLC,CUP,St Bernard,OJ,(225)342-7358,Ontario.James@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140911,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140911,Notice,Plats,Comments,Livemap,,29   56   05.00,-89   50   13.00,29.93472222,-89.83694444,387.00,4,,Levees,No,"Proposed excavation of clay material from site to be used to construct hurricane protection levees LPV145, LPV146, LPV148, and LPV111 (Violet Canal Site Excavation)",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140911,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140911,2014,,,,,,,,,,,,,,,,
696,P20140952,,7/24/2014,8/13/2014,Sewerage & Water Board of New Orleans,CUP,Orleans,BB,(225)342-7003,Brandt.Becnel@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140952,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140952,Notice,Plats,Comments,Livemap,,29   58   48.00,-89   59   55.00,29.98,-89.99861111,17.00,3,,Industrial Developments,No,Proposed construction of one 17 acre wetlands cell immediately west of the East Bank Sewerage Treatment Plant for water treatment.,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140952,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140952,2014,,,,,,,,,,,,,,,,
695,P20140918,,7/24/2014,8/13/2014,Illinois Central Railroad Company,CUP,St John the Baptist,MH,(225)219-9530,Mark.Hogan@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140918,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140918,Notice,Plats,Comments,Livemap,,30   02   23.71,-90   27   43.30,30.03991944,-90.46202778,1.00,2,,Transportation Projects,No,Proposed replacement of bridge L428.4 due to deterioration of the timber deck and pile structures,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140918,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140918,2014,,,,,,,,,,,,,,,,
694,MVN-2006-00183-WMM,,7/24/2014,8/13/2014,England Economic and Industrial Development District,404,Rapides,AG,(504)862-1879,Angelle.V.Greer@usace.army.mil,,,,,Public Notice and Drawings,,,,,,,31.330343,-92.527938,1.40,2,,Commercial Developments,No,"Place approximately 4,147 cubic yards of hauled-in earthen material, 2,253 cubic yards of limestone, 1,830 cubic yards of pavement, and 284 cubic yards of concrete, all to facilitate construction of a rental car facility",,,,,,2014,,,,,,,,,,,,,,,,
693,MVN-2005-2108-EPP,,7/24/2014,8/13/2014,Michael Faulk,404,St Tammany ,SC,(504)862-1564,Stephanie.L.Castaing@usace.army.mil,,,,,Public Notice and Drawings,,,,,,,30.261111,-89.802778,2.70,2,,Residential Developments,No,"Clear, grade, excavate and deposit fill to construct a residental development",,,,,,2014,,,,,,,,,,,,,,,,
692,MVN-2010-0421-EMM,,7/24/2014,8/13/2014,Plaquemines Parish Government,404,Plaquemines,SK,(504)862-2259,Scott.N.Kennedy@usace.army.mil,,,,,Public Notice and Drawings,,,,,,,29.869722,-90.001667,0.00,2,,Drainage Projects,No,"Dredge existing channel bottomsand banks to restore the channel capacity and reduce the risk of flooding in Belle Chase, Louisiana",,,,,,2014,,,,,,,,,,,,,,,,
691,MVN-2004-4434-EPP,,7/24/2014,8/13/2014,"J-Mac Development, LLC",404,St Tammany ,SC,(504)862-1564,Stephanie.L.Castaing@usace.army.mil,,,,,Public Notice and Drawings,,,,,30   18   17.01,-89   53   26.04,30.304725,-89.890567,38.80,3,,Residential Developments,No,"Clear, grade, excavate and deposit fill to construct a residental development",,,,,,2014,,,,,,,,,,,,,,,,
690,MVN 2005-3707-EPP,,7/24/2014,8/13/2014,"CP Nord du Lac JV, LLC",404,St Tammany ,SC,(504)862-1564,Stephanie.L.Castaing@usace.army.mil,,,,,Public Notice & Drawings,,,,,,,30.436667,-90.125833,,2,,Residential Developments,No,Convert a 14.28 parcel of the permitted area from commerical to multi-family residental development. ,,,,,,2014,,,,,,,,,,,,,,,,
689,,,7/24/2014,8/13/2014,USACE,,,MM,(504)862-2255,Martin.S.Mayer@usace.army.mil,,,,,Special Public Notice,,,,,,,,,,0,,Restoration Projects,No,"This Special Public Notice is to inform the general public that the U. S. Army Corps of Engineers (USACE), New Orleans District (MVN), has decided to accept and expend funds contributed by the Louisiana Coastal Protection and Restoration Authority (CPRA) to expedite review of the proposed Mid-Barataria Sediment Diversion (MBSD) permit application. ",,,,,,2014,,,,,,,,,,,,,,,,
688,C20140147,,7/23/2014,8/12/2014,Corps of Engineers-New Orleans District,CON,"Ascension, Jefferson",JH,(225)342-7591,Jeff.Harris@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140147,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140147,Notice,,Comments,Livemap,,,,,,,,,Ports,No,"St. Alice & Luling Stone Hardpoints, MS River Miles 169.5 & 116.2, Ascension & Jefferson Parishes",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140147,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140147,2014,,,,,,,,,,,,,,,,
687,C20140127,,7/23/2014,8/12/2014,National Marine Fisheries Service,CON,Offshore,JH,(225)342-7591,Jeff.Harris@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140127,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140127,Notice,,Comments,Livemap,,,,,,,,,,No,"Amendment to the Fishery Management Plan for Spanish mackerel, Offshore",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140127,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140127,2014,,,,,,,,,,,,,,,,
686,C20140152,,7/23/2014,8/12/2014,"Port Cameron, LLC",CON,Cameron,JH,(225)342-7591,Jeff.Harris@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140152,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140152,Notice,,Comments,Livemap,,,,,,,,,Ports,No,"Disposal operations on Cameron Prairie NWR in mitigation for Port construction (P20140877), Cameron Parish ",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140152,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140152,2014,,,,,,,,,,,,,,,,
685,C20140150,,7/23/2014,8/12/2014,Louisiana Department of Wildlife and Fisheries,CON,Plaquemines,JH,(225)342-7591,Jeff.Harris@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140150,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140150,Notice,,Comments,Livemap,,,,,,,,,Residential Developments,No,"Pass-a-Loutre WMA Houseboat Mooring Pilings, Plaquemines Parish ",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20140150,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20140150,2014,,,,,,,,,,,,,,,,
684,P20140973,,7/23/2014,8/12/2014,"Century Exploration New Orleans, LLC",CUP,Plaquemines,AZ,(225)342-6862,Andi.Zachary@LA.GOV,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140973,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140973,Notice,Plats,Comments,Livemap,,29   26   38,-89   12   11,29.44388889,-89.20305556,1.00,5,,Pipelines,Yes,"Proposed installation and maintenance of a 6-inch pipeline, approximately 13,416   in length, to serve the VUD; SL 19050 Well No. 4.",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140973,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140973,2014,,,,,,,,,,,,,,,,
683,P20090649,,7/23/2014,8/12/2014,National Audubon Society,EXT,Vermilion,AZ,(225)342-6862,Andi.Zachary@LA.GOV,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20090649,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20090649,Notice,Plats,Comments,Livemap,,29   42   02.0,-92   12   28.4,29.70055556,-92.20788889,1.00,2,,Drainage Projects,No,Proposed mini-dredge test site,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20090649,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20090649,2014,,,,,,,,,,,,,,,,
